elo_diff,role_diff,counter_score,target,type,diff_marksman,diff_tank,diff_support,diff_fighter,diff_mage,diff_assassin,diff_catcher,diff_vanguard,diff_enchanter
40,0.0,-23.299999999999997,1,real,0,0,-1,0,-1,0,0,0,0
126,0.0,-5.0,0,real,0,0,-1,0,0,1,1,0,0
-177,0.0,-41.2,0,real,0,0,0,-1,1,0,0,2,-1
-149,0.0,32.300000000000004,1,real,-1,0,2,0,-1,0,0,1,0
80,0.0,-17.299999999999997,0,real,1,-1,-1,-1,2,0,0,-1,1
80,0.0,-24.700000000000003,0,real,-1,-1,1,-1,1,1,0,0,1
149,0.0,-40.9,0,real,-1,-1,0,0,1,1,0,-1,1
-42,2.0,-0.10000000000000142,0,real,0,-2,-1,1,-1,1,1,-1,1
42,0.0,25.5,1,real,2,0,0,0,0,-2,-1,-1,0
351,0.0,9.100000000000009,1,real,0,2,2,0,0,-3,0,2,0
-351,-2.0,-8.0,0,real,0,1,1,-1,2,-2,0,1,-1
-202,0.0,-19.699999999999996,0,real,-1,0,-1,1,0,0,-1,0,1
177,0.0,10.0,1,real,2,0,0,-1,0,-1,0,0,0
90,2.0,13.600000000000001,1,real,1,-1,-1,1,0,0,0,-1,0
-90,2.0,-1.2000000000000028,0,real,1,1,-2,1,0,0,0,0,0
199,0.0,1.500000000000007,1,real,-1,0,2,-1,0,1,0,1,2
-144,4.0,-13.100000000000001,0,real,-1,-1,0,1,-1,1,0,-1,2
-90,0.0,-2.8000000000000043,0,real,1,1,-1,0,-1,-1,0,-1,0
-202,0.0,-0.19999999999999574,0,real,0,-1,-1,0,1,2,0,-1,1
-177,0.0,26.200000000000003,1,real,1,-1,-1,0,0,0,0,0,0
-177,0.0,1.5999999999999943,1,real,-1,-1,1,0,0,2,0,0,0
-199,2.0,10.699999999999996,0,real,2,-1,-2,1,0,1,-1,-1,-1
-144,0.0,5.0,0,real,1,1,-1,0,-2,0,-1,1,0
90,0.0,34.0,1,real,-2,1,1,0,0,0,0,0,0
-156,0.0,-22.299999999999997,0,real,0,0,1,-1,1,-2,0,1,1
246,0.0,1.6000000000000014,1,real,0,1,-1,0,1,1,-1,1,0
284,0.0,16.4,1,real,0,1,0,0,0,-2,0,-1,0
196,2.0,-9.799999999999997,0,real,0,1,0,1,0,-1,-1,0,0
-78,0.0,-8.200000000000003,1,real,-1,2,-1,0,1,0,-1,1,-1
57,-2.0,-18.0,0,real,0,0,0,1,-1,0,1,0,1
-292,2.0,14.0,1,real,0,-2,1,-1,3,-1,1,-1,-1
-177,0.0,-12.300000000000004,0,real,-1,2,0,0,1,-2,0,0,1
-332,0.0,-0.10000000000000142,0,real,0,-3,0,0,1,2,1,1,0
-120,0.0,-18.4,0,real,1,0,1,0,1,-1,1,0,0
223,0.0,-0.20000000000000284,1,real,0,-1,0,0,0,0,0,-1,1
274,0.0,9.300000000000004,1,real,0,1,2,0,-2,-2,0,-1,1
-10,2.0,-6.800000000000004,0,real,0,-1,-1,1,2,0,0,0,0
-46,0.0,-23.700000000000003,0,real,-1,2,-1,1,0,-1,0,1,-1
46,2.0,17.1,1,real,0,1,-1,0,0,0,0,-1,0
78,0.0,11.099999999999994,1,real,1,-1,1,0,-1,-1,0,0,0
-46,0.0,-3.4000000000000057,0,real,1,0,-1,-1,0,-1,-1,0,0
78,0.0,-19.300000000000004,0,real,0,0,2,0,-1,0,0,0,1
78,0.0,6.699999999999996,1,real,0,1,-1,0,-2,1,-1,0,0
-78,-2.0,41.9,1,real,1,1,0,-1,-1,-2,-1,1,0
78,0.0,4.5,1,real,0,1,1,0,0,-1,0,1,-1
120,0.0,8.300000000000004,1,real,0,-2,1,0,0,1,0,0,2
-120,-2.0,-1.2000000000000028,0,real,0,1,2,-1,2,-3,0,0,1
-120,0.0,11.399999999999999,1,real,0,1,1,0,-1,-2,2,0,-1
120,-2.0,4.5,0,real,1,-2,1,1,-1,0,0,1,1
120,0.0,-16.29999999999999,1,real,0,-1,-1,0,1,2,0,0,0
196,0.0,3.5,1,real,-1,2,-1,0,0,-1,0,0,0
-196,-2.0,14.199999999999996,0,real,1,0,0,-1,1,-1,0,0,-1
-196,2.0,-17.599999999999994,0,real,0,-1,-1,1,-1,2,1,-1,-1
-401,0.0,-8.799999999999997,0,real,-1,1,1,0,0,0,0,0,0
-401,2.0,-16.6,0,real,3,-1,-1,0,-2,0,0,0,-1
-191,2.0,-27.4,0,real,0,-1,1,-1,0,1,0,-1,2
-191,0.0,-14.100000000000001,0,real,0,1,-2,1,-1,0,0,1,0
-59,0.0,18.699999999999996,1,real,-1,-1,2,-1,1,1,0,0,1
59,0.0,-20.800000000000004,1,real,0,2,1,0,-1,-1,-1,1,1
279,0.0,7.5,0,real,1,-1,0,0,-1,1,0,0,0
-441,2.0,-36.4,0,real,0,-1,0,1,-1,1,0,-1,2
-59,0.0,-13.100000000000001,0,real,0,1,-1,0,-1,1,-1,1,0
279,-2.0,-14.300000000000004,0,real,1,1,1,-1,-2,0,-1,1,1
441,0.0,25.699999999999996,1,real,1,-2,-1,-1,-1,3,0,0,0
-47,0.0,2.799999999999997,1,real,0,0,1,0,1,-1,1,-1,0
-86,0.0,-8.100000000000001,1,real,0,0,1,0,1,1,-1,1,0
-86,0.0,11.200000000000003,0,real,0,1,1,0,0,0,-1,-1,1
112,0.0,32.2,1,real,0,1,1,0,-1,0,0,1,0
-112,0.0,-0.10000000000000853,0,real,0,0,1,0,0,-1,1,-1,0
-47,0.0,-2.0999999999999943,0,real,0,0,0,0,0,1,0,0,1
47,0.0,-0.7000000000000028,0,real,1,1,0,-1,0,0,0,1,0
-86,2.0,-3.1000000000000014,0,real,1,1,-1,1,-1,0,-1,0,0
86,0.0,25.1,1,real,0,-1,1,0,0,1,0,-1,0
-241,-2.0,7.200000000000003,0,real,-2,1,0,1,-1,2,0,0,0
118,0.0,7.399999999999999,1,real,0,-1,0,-1,3,-1,0,-1,1
137,0.0,15.499999999999993,1,real,0,2,1,0,0,-1,-1,1,1
-241,2.0,-23.300000000000004,0,real,0,1,-1,1,-3,0,1,0,-1
-118,0.0,-7.400000000000006,0,real,0,-1,-1,0,1,0,0,1,-1
118,0.0,-11.499999999999993,1,real,0,-2,0,0,3,0,0,0,0
-137,0.0,-10.699999999999996,0,real,0,0,0,0,1,0,0,0,0
332,0.0,1.1999999999999957,1,real,0,1,-1,0,0,-1,-1,1,0
-332,0.0,-21.299999999999997,0,real,1,-1,-1,0,-1,1,0,-1,-1
78,0.0,-8.799999999999997,0,real,0,-1,0,0,0,1,0,1,1
78,-2.0,4.199999999999996,0,real,0,-2,-1,1,0,1,0,-1,0
-40,0.0,-17.200000000000003,0,real,0,1,2,-1,-1,-1,-1,1,1
40,0.0,-17.5,1,real,1,0,-2,0,1,0,0,1,-1
40,0.0,34.3,1,real,0,0,-1,0,0,0,0,1,-2
78,0.0,9.899999999999991,1,real,0,-1,0,0,-1,1,0,0,0
-78,0.0,6.299999999999997,1,real,1,0,-2,-1,2,0,0,1,-1
-78,2.0,-0.10000000000000142,1,real,0,2,1,-1,0,0,0,2,-1
156,0.0,-11.900000000000006,0,real,1,0,-1,-1,1,0,0,0,0
156,-2.0,4.699999999999996,1,real,0,1,-1,1,-1,0,-1,1,0
78,-2.0,26.700000000000003,1,real,-1,0,-1,1,2,-1,0,0,1
-78,0.0,-8.600000000000001,1,real,0,0,0,1,0,-2,0,1,0
156,0.0,-1.2000000000000028,1,real,0,1,1,-1,0,-1,0,1,0
120,-2.0,-11.200000000000003,1,real,-1,0,0,1,1,-1,0,-1,0
-120,2.0,-3.200000000000003,0,real,0,1,-1,0,2,-1,-1,-1,0
-69,0.0,-2.9000000000000057,1,real,-1,1,1,0,-2,0,0,0,0
-69,0.0,0.29999999999999716,1,real,-1,2,1,1,-1,-1,0,1,0
130,0.0,7.000000000000007,0,real,0,0,1,0,1,-2,0,1,0
-42,0.0,-20.0,0,real,0,1,-1,-1,-2,2,0,0,-1
-42,0.0,-27.4,0,real,0,-1,0,-2,4,0,0,-1,1
130,0.0,-13.599999999999994,0,real,0,2,0,0,1,-2,0,1,0
-149,2.0,-0.7000000000000028,0,real,-1,-1,0,2,-1,2,-1,0,1
-149,2.0,-0.3999999999999986,0,real,-1,-1,0,2,-1,2,-2,1,1
97,0.0,-6.700000000000003,0,real,-1,0,1,0,0,-1,0,-1,0
-351,0.0,7.5,0,real,-1,-1,1,0,-1,1,0,0,0
321,0.0,-5.699999999999996,0,real,0,0,-1,1,2,-1,0,0,0
-321,0.0,0.10000000000000853,0,real,-1,-2,0,1,1,2,0,-2,0
-97,0.0,22.1,1,real,-1,0,2,1,-1,-2,0,-1,0
-351,2.0,2.3000000000000043,0,real,-2,0,2,0,0,1,0,1,0
321,2.0,30.0,1,real,0,-2,-2,1,0,2,1,-1,0
50,0.0,29.1,1,real,0,1,0,1,-2,-1,0,1,1
50,0.0,6.399999999999999,1,real,1,-1,0,-1,2,0,0,1,0
-102,0.0,11.20000000000001,0,real,1,0,0,-1,0,0,1,0,0
110,0.0,26.200000000000003,0,real,-1,-1,-1,2,-2,2,-1,0,1
110,2.0,7.600000000000001,0,real,-1,0,1,1,-2,1,-1,-1,0
-50,0.0,13.500000000000007,1,real,0,0,0,0,0,-1,0,1,0
-102,0.0,9.799999999999997,0,real,-1,0,0,0,0,1,0,1,0
292,2.0,19.400000000000006,1,real,0,1,0,1,-2,0,-1,0,1
-292,0.0,3.0,0,real,0,0,0,0,-1,0,0,0,-1
441,-2.0,39.5,1,real,0,0,0,0,1,-1,0,1,1
441,-4.0,-3.799999999999997,1,real,0,-1,2,-1,-1,1,1,0,1
59,2.0,17.499999999999993,1,real,0,1,-1,1,-2,1,-1,2,0
-59,-2.0,-36.8,0,real,1,0,-1,-1,1,-1,1,-1,0
284,0.0,9.399999999999999,1,real,0,0,1,-2,1,0,1,1,-1
284,-2.0,10.800000000000004,1,real,1,-1,1,-2,3,-2,1,0,0
-284,-2.0,-8.600000000000001,1,real,0,0,2,0,0,-1,1,0,0
263,2.0,12.799999999999997,1,real,0,0,0,0,-3,1,0,0,0
-263,0.0,-1.1000000000000014,0,real,0,0,0,0,0,0,0,0,-1
90,-4.0,7.200000000000003,1,real,0,-1,1,0,1,-1,1,-1,0
-90,0.0,-9.100000000000001,0,real,0,0,-1,0,-2,2,0,-1,0
-149,0.0,-13.199999999999996,0,real,0,1,1,0,0,-1,0,0,0
-292,0.0,14.800000000000004,1,real,0,0,1,0,0,-2,0,1,0
292,0.0,9.600000000000001,1,real,0,0,-1,0,0,1,0,1,0
241,2.0,30.6,1,real,0,0,0,0,-2,2,-1,-1,1
241,2.0,16.700000000000003,1,real,0,-1,-1,2,-3,2,0,-2,0
149,0.0,24.6,1,real,0,1,1,-1,0,0,-1,1,1
292,0.0,8.399999999999991,1,real,-1,0,1,0,-2,1,0,0,0
-86,-2.0,-40.0,0,real,0,1,1,-1,-1,-1,0,1,-1
177,0.0,-14.200000000000003,0,real,0,2,0,0,-2,0,-1,3,0
-126,-2.0,3.1000000000000014,0,real,0,1,1,-1,2,-1,1,0,0
-126,0.0,-18.599999999999994,0,real,-2,0,1,0,1,1,1,-1,1
-86,-4.0,-18.6,0,real,1,-2,2,-1,2,0,1,-2,1
-177,0.0,5.399999999999999,1,real,0,0,0,0,1,0,0,-1,0
401,0.0,-7.799999999999997,1,real,0,-1,1,0,-1,1,0,-1,1
-401,-2.0,14.899999999999999,0,real,0,0,1,0,0,1,1,1,0
-223,0.0,9.800000000000004,0,real,0,0,0,0,-3,1,0,0,0
-274,2.0,-14.5,0,real,-1,1,1,0,0,0,0,1,0
-11,0.0,0.8000000000000043,1,real,1,0,-1,-1,0,0,0,1,0
11,0.0,-16.300000000000004,1,real,-1,0,1,0,1,0,-1,0,0
261,0.0,-7.399999999999999,1,real,0,-1,0,0,2,1,-1,-1,0
-261,0.0,12.0,0,real,0,0,0,-1,0,1,0,0,0
-137,0.0,3.3999999999999915,0,real,-1,-1,1,-1,2,0,0,1,0
-137,0.0,12.100000000000001,0,real,1,-1,-1,0,0,0,1,1,0
279,2.0,-13.900000000000006,0,real,-1,-2,0,1,1,0,-1,-1,1
223,2.0,33.6,1,real,0,-2,0,0,1,0,1,-1,0
-274,0.0,-16.800000000000004,0,real,0,1,0,0,-1,1,0,1,-1
-11,-2.0,-12.100000000000001,0,real,0,0,1,-1,-1,0,1,0,0
279,0.0,13.999999999999993,1,real,1,-1,-1,0,1,-1,1,0,0
-279,-2.0,1.6000000000000014,0,real,0,1,0,0,0,0,1,1,-1
-10,0.0,-13.900000000000006,0,real,0,0,-1,0,1,1,-1,-1,0
246,-4.0,19.200000000000003,1,real,0,-1,1,-1,-2,2,1,0,0
-10,2.0,-17.299999999999997,0,real,0,1,-1,0,1,1,-1,1,0
246,2.0,0.5,1,real,-1,0,0,0,-1,1,1,-1,0
40,2.0,36.699999999999996,1,real,0,-1,0,-1,3,0,0,0,0
341,2.0,-0.5000000000000071,1,real,0,-1,-1,1,1,1,-2,-1,1
40,2.0,-4.899999999999999,0,real,0,-1,-1,0,3,0,1,1,0
-40,0.0,-17.0,0,real,-1,0,-1,2,-1,1,0,-1,1
-341,-2.0,11.100000000000001,1,real,0,0,2,-1,-2,1,0,0,0
341,2.0,2.6999999999999957,1,real,0,0,0,1,0,-1,-1,1,0
-401,-2.0,-4.899999999999999,0,real,0,0,-1,2,-1,1,0,-1,0
-332,2.0,2.200000000000003,1,real,-1,2,0,0,-3,1,-1,1,0
351,0.0,-18.799999999999997,1,real,0,0,-1,1,1,-1,1,0,0
-401,0.0,-8.099999999999994,0,real,1,0,0,0,-1,1,1,0,0
332,0.0,-11.899999999999999,0,real,2,2,0,-1,1,-2,-1,1,0
351,0.0,11.100000000000001,1,real,0,-1,0,0,-2,1,1,0,0
102,0.0,-18.1,0,real,0,2,0,0,2,-2,-1,2,0
-102,0.0,2.4000000000000057,0,real,-1,0,1,1,-1,1,0,-1,0
149,-2.0,21.1,1,real,0,-2,-1,0,0,1,1,-1,-1
191,0.0,24.1,0,real,1,0,0,-1,0,0,0,-1,1
191,0.0,-11.300000000000004,0,real,2,0,0,-2,0,0,-1,1,0
177,2.0,16.200000000000003,1,real,1,0,0,-1,-1,-1,0,0,0
-177,0.0,-10.600000000000001,0,real,-1,1,0,0,0,2,-1,1,0
311,0.0,0.8000000000000043,1,real,0,-1,1,0,-1,1,-1,-1,0
102,0.0,4.299999999999997,1,real,-2,-1,0,2,1,1,0,0,0
-149,2.0,3.8999999999999986,1,real,-1,2,1,-1,0,0,0,1,0
149,0.0,-37.099999999999994,0,real,0,-1,-1,0,2,1,0,0,1
177,0.0,18.200000000000003,0,real,-1,-1,-1,1,-2,2,1,0,-1
-311,0.0,-19.299999999999997,0,real,0,0,-2,0,1,1,0,0,0
-206,0.0,-6.700000000000003,0,real,-1,0,-1,2,-1,1,-1,0,0
-177,0.0,-13.100000000000001,0,real,1,0,1,-2,1,-1,0,0,0
-177,0.0,25.0,1,real,1,0,0,-2,1,1,-1,0,0
149,0.0,7.600000000000001,1,real,0,-2,1,-2,1,2,1,-1,0
-281,0.0,-9.299999999999997,0,real,2,0,0,-1,0,-2,1,0,0
118,-2.0,5.400000000000006,0,real,0,0,2,-1,-1,1,0,1,0
118,-4.0,7.399999999999999,0,real,-1,-1,0,1,-1,2,1,0,0
136,0.0,12.700000000000003,1,real,0,-1,0,0,0,0,-1,0,0
-206,0.0,0.7999999999999972,0,real,-1,0,0,1,-1,1,0,1,0
177,2.0,15.800000000000004,1,real,-1,-1,0,0,0,1,1,-1,0
-149,-2.0,-4.200000000000003,1,real,0,-1,1,-1,-2,2,0,-1,1
149,0.0,25.199999999999996,1,real,0,0,1,-3,1,1,0,1,-1
-281,0.0,-12.300000000000004,0,real,0,0,0,-1,1,0,0,-2,0
136,-2.0,3.200000000000003,0,real,0,1,1,-1,-2,-1,-1,2,0
-136,0.0,7.70000000000001,0,real,-1,2,1,0,-3,0,0,0,0
252,2.0,28.1,1,real,-1,1,0,1,1,-1,0,1,0
252,-2.0,7.700000000000003,1,real,-1,2,0,2,-1,-1,-1,2,1
-321,0.0,0.10000000000000142,1,real,0,-1,0,-2,2,1,0,-1,0
-321,0.0,-9.700000000000003,0,real,0,1,0,0,0,0,0,1,0
321,0.0,12.499999999999993,1,real,1,-1,0,1,0,-1,0,0,0
214,-4.0,-22.4,1,real,-1,0,1,-1,0,0,2,0,0
-214,2.0,-3.5,0,real,-1,0,0,1,-1,1,-1,1,0
-239,-2.0,3.3999999999999986,0,real,1,1,-1,1,2,-2,0,-1,0
-239,2.0,-13.5,0,real,1,0,0,-1,2,0,0,0,0
80,2.0,7.5,1,real,-1,-1,1,1,0,1,-1,-1,0
351,0.0,17.0,1,real,-1,0,0,-1,0,2,0,0,0
-351,0.0,-39.3,0,real,-2,1,0,-1,2,-1,-1,1,0
-53,0.0,7.999999999999993,1,real,0,-1,0,-1,1,0,0,0,0
53,0.0,-11.899999999999999,0,real,0,2,1,-1,-1,-1,1,1,0
-144,-2.0,-37.0,0,real,0,1,-1,0,-1,-1,1,1,0
-80,-4.0,-18.200000000000003,1,real,0,-1,0,-1,1,-1,3,-1,0
80,2.0,-1.7999999999999972,1,real,0,0,0,1,-1,0,-2,0,0
144,2.0,14.600000000000001,1,real,1,-1,0,0,-1,1,-1,0,0
90,0.0,19.1,1,real,0,0,0,1,0,-1,0,0,0
-90,-2.0,14.5,0,real,1,-1,1,0,-1,1,0,0,0
-90,0.0,-1.3999999999999986,0,real,0,0,0,1,-1,-2,1,0,0
-90,-2.0,1.5,0,real,2,-1,1,-1,1,-1,1,-1,0
-50,0.0,-9.799999999999997,0,real,0,0,-1,0,-1,2,0,0,0
202,0.0,-1.6000000000000014,0,real,0,0,1,-1,0,0,0,-1,0
202,0.0,-26.9,0,real,0,0,0,-1,-1,1,0,0,0
-160,0.0,-9.0,0,real,0,-1,-1,2,0,1,-1,-1,1
-160,0.0,-26.299999999999997,0,real,2,-2,-1,-1,3,-1,1,-1,0
202,-2.0,-12.100000000000001,0,real,0,1,0,-1,-2,2,-1,0,0
-70,4.0,35.300000000000004,1,real,0,-1,1,-1,0,0,0,0,1
70,0.0,-7.399999999999999,1,real,2,2,0,0,0,-4,-1,1,0
-70,0.0,29.6,1,real,0,0,-4,2,1,0,0,-1,0
70,2.0,9.5,1,real,0,0,-1,0,0,1,0,-1,0
70,0.0,28.9,1,real,0,1,1,0,0,-1,0,0,0
149,-2.0,11.600000000000001,1,real,-1,0,-2,2,0,2,0,-1,0
-149,0.0,-14.0,0,real,0,2,0,0,0,-1,-1,2,0
-149,2.0,9.800000000000004,1,real,2,0,-1,-2,0,0,0,0,0
-239,0.0,-12.499999999999993,0,real,1,0,-1,0,0,1,-2,-1,1
149,0.0,9.099999999999994,1,real,-1,1,0,1,0,0,0,1,-1
-239,0.0,-24.0,0,real,1,0,0,0,2,-1,0,1,0
90,-2.0,-2.299999999999997,0,real,0,0,0,-1,1,1,-1,0,0
90,0.0,31.4,1,real,1,0,0,1,-2,0,0,2,0
-90,0.0,-11.899999999999999,1,real,1,0,0,-1,-1,2,2,0,0
90,4.0,17.700000000000003,1,real,1,-2,0,0,1,1,-1,0,0
-90,-2.0,1.8999999999999986,1,real,-1,2,0,0,0,-2,0,0,0
112,2.0,20.5,1,real,-1,0,2,0,0,1,0,0,1
-112,-4.0,-27.200000000000003,0,real,-1,1,1,1,0,-2,0,1,0
-50,0.0,-13.400000000000006,0,real,-1,1,1,0,0,0,0,0,0
112,0.0,-4.0,1,real,-1,2,1,0,-2,0,-1,2,0
-112,0.0,-9.900000000000006,1,real,0,-1,0,1,-1,1,0,0,-1
112,2.0,-22.200000000000003,0,real,1,1,1,-2,0,0,1,2,0
160,-2.0,-12.0,0,real,1,1,0,-1,0,-2,-1,1,0
-351,4.0,4.0,0,real,0,-2,1,2,-2,1,0,-1,0
-351,2.0,-26.9,0,real,0,0,2,-1,0,-1,0,2,0
-351,-2.0,33.9,1,real,2,-1,1,-1,2,-2,-1,0,1
351,0.0,-36.599999999999994,0,real,1,-2,-1,0,0,1,1,-1,0
351,0.0,17.5,1,real,0,-1,-1,1,0,0,0,0,0
-202,0.0,-7.199999999999996,0,real,1,1,0,0,-2,-2,1,-1,0
-202,0.0,-3.8999999999999986,0,real,1,-1,-1,1,0,0,0,1,0
-202,4.0,-25.4,0,real,0,1,-1,1,1,-1,-1,1,0
-90,2.0,13.699999999999996,1,real,0,1,0,1,-2,0,0,1,0
90,0.0,13.599999999999994,1,real,-1,-2,1,-1,2,1,0,1,0
-90,0.0,9.899999999999999,1,real,-1,2,1,0,1,-1,-1,2,0
90,0.0,33.300000000000004,1,real,0,0,0,0,0,-1,-1,1,0
-90,0.0,25.1,1,real,0,-1,0,0,0,1,0,-1,0
155,0.0,2.5,1,real,-1,0,1,0,-1,1,0,0,-1
-155,0.0,-1.0,0,real,0,-1,-1,0,0,1,0,0,1
311,-2.0,-6.299999999999997,1,real,-1,1,0,1,-1,1,0,0,0
311,0.0,19.5,1,real,-1,1,-1,1,1,-2,0,0,0
-90,2.0,-21.499999999999993,0,real,-1,0,1,0,-1,0,0,0,0
-80,0.0,-24.4,0,real,0,2,-2,0,2,-2,0,0,1
90,-2.0,-4.200000000000003,1,real,-1,1,-1,1,0,1,-1,1,0
-90,-2.0,-0.4000000000000057,0,real,0,0,-1,0,0,2,0,0,0
-102,0.0,4.299999999999997,0,real,-1,1,0,1,-3,2,-1,1,0
321,-2.0,-0.7000000000000028,1,real,0,-1,1,-1,-1,2,0,0,0
-90,-2.0,-22.4,0,real,-1,1,0,0,0,1,-1,1,0
321,0.0,19.699999999999996,1,real,1,2,0,0,-2,-1,0,1,0
80,0.0,1.5,1,real,1,0,0,0,-1,0,0,0,0
102,-4.0,-3.1999999999999957,1,real,-1,-1,-2,1,2,1,0,1,0
-102,2.0,14.100000000000001,1,real,0,-2,-1,0,0,2,0,-1,0
59,0.0,9.499999999999993,1,real,0,-1,1,0,-1,0,1,-2,0
-59,0.0,42.6,1,real,1,-1,1,-1,0,1,1,0,-1
-241,0.0,-15.299999999999997,0,real,0,2,1,0,-1,-1,-1,0,0
137,0.0,23.700000000000003,1,real,-1,1,0,1,1,-1,-1,1,0
-130,0.0,1.5999999999999943,0,real,0,-1,1,0,-1,0,1,-1,0
53,2.0,18.0,0,real,0,-1,1,0,-1,0,1,-1,0
-160,0.0,-4.000000000000007,1,real,-1,1,0,0,-1,2,0,0,0
-160,0.0,-21.700000000000003,0,real,0,-1,1,0,0,1,0,1,0
59,2.0,9.0,1,real,0,-1,-2,2,0,1,0,0,0
-241,-4.0,-5.8999999999999915,0,real,0,-1,0,0,-1,2,-1,0,0
-137,2.0,-0.5,1,real,0,2,2,0,-1,-3,0,1,0
-137,0.0,-20.799999999999997,0,real,0,-1,2,-1,-1,1,1,-1,0
-130,0.0,11.5,0,real,0,-1,0,0,1,1,0,-1,0
53,2.0,-19.300000000000004,0,real,-1,0,1,-2,0,2,1,0,0
160,2.0,-1.8999999999999986,1,real,0,2,1,-2,0,-1,0,1,0
-351,0.0,-6.0,0,real,1,0,-1,0,0,1,0,-1,0
351,-2.0,23.799999999999997,1,real,-1,0,1,0,1,0,0,0,0
391,0.0,25.699999999999996,1,real,0,1,1,-1,-1,-1,1,1,-1
-53,0.0,-14.799999999999997,1,real,-1,1,0,0,-1,-1,0,1,-1
137,-2.0,-7.799999999999997,1,real,0,-1,1,0,1,-1,0,1,0
-137,0.0,-8.799999999999997,1,real,0,0,-1,0,1,0,0,1,0
137,0.0,10.100000000000001,1,real,1,1,-1,1,-2,-1,-1,1,0
-53,0.0,-11.299999999999997,0,real,1,-1,0,0,-1,0,1,-1,0
-53,0.0,17.6,0,real,2,-1,0,-1,1,-1,-1,0,0
-241,0.0,-4.0,0,real,0,1,1,0,0,-2,0,1,0
-351,-2.0,-13.600000000000001,0,real,0,1,-1,0,1,-1,0,1,-1
-332,0.0,8.300000000000004,0,real,-1,-1,0,0,1,-1,1,-1,0
241,0.0,-17.10000000000001,1,real,1,-1,-2,1,-1,0,-1,0,0
-351,0.0,27.700000000000003,0,real,0,0,0,0,0,-1,0,0,0
-137,0.0,-6.399999999999999,0,real,1,0,-1,0,1,0,-1,0,1
137,0.0,-1.499999999999993,1,real,1,2,-1,0,-1,-1,-1,1,0
-351,0.0,-10.099999999999994,0,real,1,1,-1,0,1,-1,1,0,-1
-351,0.0,-26.400000000000006,0,real,0,1,0,0,-1,0,0,-1,-1
-332,0.0,-18.299999999999997,0,real,0,0,0,-1,0,0,-1,1,0
-42,0.0,-25.1,0,real,0,1,-1,1,0,-1,0,-2,0
-42,-2.0,-0.10000000000000142,0,real,-1,0,0,0,1,0,-1,0,0
304,0.0,15.399999999999999,1,real,0,-2,0,0,-1,1,1,-1,0
-304,-2.0,-11.700000000000003,0,real,0,-1,0,0,0,3,0,0,0
130,0.0,2.4000000000000057,1,real,0,0,1,-1,0,0,-1,0,0
-130,0.0,29.4,1,real,0,0,-2,3,-1,0,0,-1,0
130,0.0,-12.600000000000001,0,real,1,0,0,-1,1,0,-1,0,1
-311,2.0,5.300000000000004,0,real,2,0,0,1,0,-1,0,-1,0
311,0.0,-9.700000000000003,1,real,0,2,0,0,-2,0,0,1,0
391,2.0,4.399999999999999,1,real,0,1,-1,0,-1,-1,1,0,-1
53,0.0,-9.299999999999997,1,real,1,2,0,0,0,-3,0,0,0
-53,0.0,-9.799999999999997,0,real,0,1,1,0,0,-2,0,1,0
47,0.0,29.300000000000004,1,real,0,0,1,0,3,-2,1,0,0
-47,-2.0,1.6000000000000014,1,real,-1,0,-2,2,1,0,0,-1,-1
47,0.0,-15.300000000000004,0,real,0,-2,1,-1,1,1,-1,0,1
-199,2.0,-24.599999999999994,0,real,1,0,0,-1,1,-1,1,-1,0
-199,0.0,-17.1,1,real,-1,2,0,0,-1,0,0,0,0
199,0.0,-4.399999999999999,1,real,0,1,1,-1,-1,1,0,0,0
-102,0.0,9.700000000000003,0,real,-1,1,0,1,0,-1,0,1,0
-481,0.0,9.599999999999994,0,real,-1,-1,1,0,0,0,1,-2,0
-481,4.0,-10.399999999999999,0,real,1,2,0,1,-2,-2,0,0,0
-50,2.0,2.299999999999997,0,real,-1,2,1,-1,0,-1,0,0,1
-50,0.0,0.0,1,real,0,2,1,0,-1,-2,0,0,0
-59,0.0,-18.799999999999997,0,real,-1,1,-1,1,-1,1,1,0,0
-59,0.0,5.5,1,real,0,1,1,-1,-1,1,-1,0,0
59,-2.0,-27.799999999999997,0,real,1,-1,-2,0,0,3,-1,1,0
281,0.0,24.900000000000006,1,real,0,1,0,0,0,0,1,1,0
-281,0.0,20.299999999999997,1,real,-1,2,1,1,-1,-2,0,-1,0
281,0.0,22.699999999999996,1,real,1,-2,-1,0,-1,1,1,0,-1
102,-2.0,-26.4,1,real,0,0,-1,0,-3,4,-1,0,0
50,0.0,3.8000000000000043,1,real,1,-1,-1,1,0,0,-1,-1,0
292,0.0,24.599999999999994,1,real,0,0,1,0,0,-2,1,0,-1
-292,0.0,-11.399999999999999,1,real,1,0,-1,0,0,0,1,1,0
292,0.0,15.600000000000009,1,real,1,0,0,1,-1,-1,0,0,0
391,0.0,16.200000000000003,1,real,2,2,0,-1,0,-3,0,1,0
160,0.0,-4.499999999999993,1,real,2,-1,0,0,-2,-1,1,0,-1
-391,0.0,9.100000000000001,0,real,0,0,0,0,0,0,0,1,0
-160,0.0,-1.8999999999999986,0,real,0,-1,2,0,0,-1,-1,-2,0
-214,0.0,22.200000000000003,0,real,0,0,1,0,-1,0,0,1,0
214,0.0,-10.699999999999996,1,real,0,0,1,-1,0,1,0,1,0
332,-2.0,-16.60000000000001,1,real,-1,1,1,1,-1,0,0,1,1
